,DOI,mat,app,prod
2331,10.1016/j.conbuildmat.2012.06.076,mine tailings,geopolymer,concrete
2332,10.1016/j.conbuildmat.2016.07.132,coal fly ash,clinker feedstock,concrete
2333,10.1016/j.matdes.2015.03.009,metakaolin,geopolymer,concrete
2334,10.1002/suco.201700255,unknown,unknown,concrete
2335,10.1002/suco.201900363,steel slag,fine aggregate,concrete
2336,10.1111/j.1151-2916.1946.tb11543.x,unknown,unknown,concrete
2337,10.1007/s11771-015-2904-0,coal fly ash,geopolymer,concrete
2338,10.1007/s13369-014-1093-8,fine recycled concrete aggregate,geopolymer,concrete
2339,10.1617/s11527-012-9870-x,coal fly ash,supplementary cementitious material,concrete
2340,10.1002/ep.670060211,unknown,unknown,concrete
2341,10.1007/s11709-013-0226-6,coal fly ash,supplementary cementitious material,concrete
2342,10.1007/s12205-014-0136-8,coal fly ash,supplementary cementitious material,concrete
2343,10.1617/s11527-007-9260-y,blast furnace slag,supplementary cementitious material,concrete
2344,10.1002/ep.12992,coal fly ash,supplementary cementitious material,concrete
2345,10.1002/suco.201800115,coal fly ash,supplementary cementitious material,concrete
2346,10.1002/ep.12445,Class F fly ash,geopolymer,concrete
2347,10.1007/s40069-013-0063-y,blast furnace slag,supplementary cementitious material,concrete
2348,10.1002/suco.201900201,blast furnace slag,geopolymer,concrete
2349,10.1007/s10853-006-0561-2,blast furnace slag,geopolymer,concrete
2350,10.1007/s11223-017-9831-2,unknown,unknown,concrete
2351,10.1007/s12205-014-1092-z,coal fly ash,supplementary cementitious material,concrete
2352,10.1007/s12205-016-0853-2,coal fly ash,supplementary cementitious material,concrete
2353,10.1617/s11527-012-9985-0,coal fly ash,supplementary cementitious material,concrete
2354,10.1617/s11527-013-0177-3,unknown,unknown,asphalt mastic
2355,10.1007/s12613-014-0950-5,coal fly ash,geopolymer,concrete
2356,10.1617/s11527-007-9337-7,gypsum,supplementary cementitious material,concrete
2357,10.1016/0008-8846(93)90109-m,unknown,unknown,concrete
2358,10.1016/j.cemconres.2016.02.008,coal fly ash,supplementary cementitious material,concrete
2359,10.1016/j.conbuildmat.2015.08.134,steel slag,supplementary cementitious material,concrete
2360,10.1016/j.conbuildmat.2019.117161,zeolite,geopolymer,concrete
2361,10.1016/j.jhazmat.2017.10.046,red mud,supplementary cementitious material,concrete
2362,10.1016/j.cemconres.2019.105808,steel slag,supplementary cementitious material,concrete
2363,10.1016/j.conbuildmat.2017.06.029,fine recycled concrete aggregate,geopolymer,concrete
2364,10.1016/j.conbuildmat.2018.02.071,limestone powder,supplementary cementitious material,concrete
2365,10.1016/j.conbuildmat.2018.04.092,fine recycled concrete aggregate,filler,concrete
2366,10.1016/j.conbuildmat.2018.09.023,coal fly ash,supplementary cementitious material,concrete
2367,10.1016/j.conbuildmat.2020.118954,fine recycled concrete aggregate,supplementary cementitious material,concrete
2368,10.1016/s0883-2927(02)00098-7,mine tailings,supplementary cementitious material,concrete
2369,10.1016/j.cemconres.2018.01.002,blast furnace slag,supplementary cementitious material,concrete
2370,10.1016/j.conbuildmat.2018.01.031,electric arc furnace slag,fine aggregate,concrete
2371,10.1016/j.conbuildmat.2018.07.186,coal fly ash,supplementary cementitious material,concrete
2372,10.1016/j.fuel.2014.05.018,blast furnace slag,geopolymer,concrete
2373,10.1016/j.jclepro.2017.01.114,Class F fly ash,supplementary cementitious material,concrete
2374,10.1016/j.jclepro.2022.130399,limestone powder,clinker feedstock,concrete
2375,10.1016/j.matpr.2022.02.575,limestone powder,supplementary cementitious material,concrete
2376,10.1016/j.mseb.2017.12.020,silica fume,clinker feedstock,concrete
2377,10.1016/j.wasman.2008.01.022,waste glass,supplementary cementitious material,concrete
2378,10.1016/s0008-8846(01)00592-0,coal fly ash,supplementary cementitious material,concrete
2379,10.1016/j.cemconcomp.2019.103483,metakaolin,geopolymer,concrete
2380,10.1016/j.chemosphere.2015.06.008,blast furnace slag,supplementary cementitious material,concrete
2381,10.1016/s0958-9465(03)00017-9,silica fume,supplementary cementitious material,concrete
2382,10.1016/j.conbuildmat.2019.117280,silica fume,supplementary cementitious material,concrete
2383,10.1016/j.cemconcomp.2018.02.016,limestone powder,supplementary cementitious material,concrete
2384,10.1016/j.conbuildmat.2020.118041,unknown,unknown,concrete
2385,10.1016/j.jclepro.2019.119528,limestone powder,supplementary cementitious material,concrete
2386,10.1016/j.jenvman.2016.12.048,blast furnace slag,supplementary cementitious material,concrete
2387,10.1016/j.wasman.2016.01.010,MSWI bottom ash,fine aggregate,concrete
2388,10.1016/s0958-9465(02)00095-1,silica fume,fine aggregate,concrete
2389,10.1016/0008-8846(80)90097-6,blast furnace slag,supplementary cementitious material,concrete
2390,10.1016/j.conbuildmat.2017.11.037,unknown,unknown,unknown
2391,10.1016/j.cemconcomp.2018.04.003,unknown,unknown,concrete
2392,10.1016/j.conbuildmat.2012.11.056,coal fly ash,supplementary cementitious material,concrete
2393,10.1016/j.conbuildmat.2019.03.253,unknown,unknown,concrete
2394,10.1016/j.conbuildmat.2020.119412,Class F fly ash,supplementary cementitious material,concrete
2395,10.1016/j.powtec.2007.03.033,natural pozzolan,supplementary cementitious material,concrete
2396,10.1016/s0008-8846(00)00197-6,blast furnace slag,supplementary cementitious material,concrete
2397,10.1016/s0008-8846(97)00203-2,coal fly ash,supplementary cementitious material,concrete
2398,10.1016/s0008-8846(98)00042-8,blast furnace slag,supplementary cementitious material,cement mortar
2399,10.1016/j.conbuildmat.2017.05.083,steel slag,coarse aggregate,concrete
2400,10.1016/j.conbuildmat.2017.07.011,Class F fly ash,supplementary cementitious material,concrete
2401,10.1016/j.conbuildmat.2018.07.150,blast furnace slag,supplementary cementitious material,concrete
2402,10.1016/j.conbuildmat.2019.03.245,blast furnace slag,supplementary cementitious material,concrete
2403,10.1016/j.conbuildmat.2019.05.141,blast furnace slag,supplementary cementitious material,concrete
2404,10.1016/j.corsci.2008.02.001,coal fly ash,supplementary cementitious material,concrete
2405,10.1016/j.conbuildmat.2006.08.013,blast furnace slag,supplementary cementitious material,cement mortar
2406,10.1016/j.conbuildmat.2015.06.037,limestone powder,supplementary cementitious material,concrete
2407,10.1016/j.conbuildmat.2019.116860,red mud,supplementary cementitious material,concrete
2408,10.1016/j.jclepro.2019.118566,coal fly ash,supplementary cementitious material,concrete
2409,10.1016/j.micromeso.2012.01.016,zeolite,supplementary cementitious material,concrete
2410,10.1016/j.proeng.2016.02.016,steel slag,fine aggregate,concrete
2411,10.1016/s0955-2219(01)00509-x,blast furnace slag,clinker feedstock,concrete
2412,10.1016/s0955-2219(01)00509-x,ladle furnace slag,clinker feedstock,concrete
2413,10.1016/j.powtec.2013.04.037,limestone powder,supplementary cementitious material,concrete
2414,10.1016/j.conbuildmat.2017.07.088,coal bottom ash,supplementary cementitious material,concrete
2415,10.1016/j.conbuildmat.2018.03.091,ladle furnace slag,filler,concrete
2416,10.1016/j.conbuildmat.2018.05.125,metakaolin,supplementary cementitious material,cement mortar
2417,10.1016/j.conbuildmat.2018.07.228,blast furnace slag,lightweight aggregate,concrete
2418,10.1016/j.conbuildmat.2019.06.183,blast furnace slag,supplementary cementitious material,concrete
2419,10.1016/0950-0618(93)90051-d,unknown,unknown,unknown
2420,10.1016/j.cemconres.2017.10.012,coal fly ash,supplementary cementitious material,concrete
2421,10.1016/j.conbuildmat.2017.11.015,silica fume,supplementary cementitious material,concrete
2422,10.1016/j.jclepro.2017.11.143,red mud,supplementary cementitious material,concrete
2423,10.1016/s0008-8846(03)00192-3,Class F fly ash,supplementary cementitious material,concrete
2424,10.1016/j.cemconcomp.2018.01.009,silica fume,supplementary cementitious material,concrete
2425,10.1016/j.cemconcomp.2019.103475,red mud,clinker feedstock,concrete
2426,10.1016/j.jclepro.2020.121197,steel slag,fine aggregate,concrete pavement
2427,10.1016/j.conbuildmat.2017.04.036,blast furnace slag,supplementary cementitious material,concrete
2428,10.1016/j.powtec.2014.01.046,silica fume,supplementary cementitious material,concrete
2429,10.1016/j.jclepro.2016.04.024,bagasse ash,geopolymer,concrete
2430,10.1016/s0008-8846(01)00661-5,coal bottom ash,supplementary cementitious material,concrete
2431,10.1016/s0008-8846(01)00661-5,coal fly ash,supplementary cementitious material,concrete
2432,10.1016/0008-8846(95)00212-x,fine recycled concrete aggregate,supplementary cementitious material,cement mortar
2433,10.1016/j.cemconcomp.2019.05.001,blast furnace slag,supplementary cementitious material,concrete
2434,10.1016/j.cemconres.2019.105963,blast furnace slag,supplementary cementitious material,concrete
2435,10.1016/j.conbuildmat.2013.03.041,coal fly ash,supplementary cementitious material,concrete
2436,10.1016/j.conbuildmat.2017.06.067,coal fly ash,supplementary cementitious material,concrete
2437,10.1016/j.conbuildmat.2018.07.091,silica fume,supplementary cementitious material,concrete
2438,10.1016/j.conbuildmat.2018.10.039,coal fly ash,supplementary cementitious material,concrete
2439,10.1016/j.cemconcomp.2020.103553,mine tailings,supplementary cementitious material,concrete
2440,10.1016/j.jhazmat.2004.08.002,red mud,clinker feedstock,concrete
2441,10.1016/j.conbuildmat.2017.07.208,fine recycled concrete aggregate,geopolymer,concrete
2442,10.1016/j.conbuildmat.2018.10.181,limestone powder,supplementary cementitious material,concrete
2443,10.1016/j.conbuildmat.2018.12.185,coal fly ash,geopolymer,unknown
2444,10.1016/j.matpr.2017.09.171,blast furnace slag,clinker feedstock,concrete
2445,10.1016/j.msea.2010.11.070,blast furnace slag,supplementary cementitious material,concrete
2446,10.1016/j.proeng.2012.09.547,coal fly ash,supplementary cementitious material,cement paste
2447,10.1016/s0008-8846(00)00486-5,natural pozzolan,supplementary cementitious material,concrete
2448,10.1016/s0008-8846(00)00486-5,coal bottom ash,supplementary cementitious material,concrete
2449,10.1016/j.conbuildmat.2017.11.048,nano-silica,supplementary cementitious material,concrete
2450,10.1016/j.conbuildmat.2017.11.048,silica fume,supplementary cementitious material,concrete
2451,10.1016/j.conbuildmat.2018.08.056,coal fly ash,supplementary cementitious material,concrete
2452,10.1016/j.cemconcomp.2017.09.008,coal fly ash,supplementary cementitious material,mortar
2453,10.1016/j.cemconres.2019.105786,silica fume,supplementary cementitious material,concrete
2454,10.1016/j.jhazmat.2006.05.013,rice husk ash,supplementary cementitious material,concrete
2455,10.1016/j.conbuildmat.2018.07.035,silica fume,reinforced fibre,concrete
2456,10.1016/j.cscm.2018.02.009,blast furnace slag,geopolymer,concrete
2457,10.1016/j.resconrec.2019.02.028,coal fly ash,supplementary cementitious material,concrete
2458,10.1016/j.jclepro.2016.01.083,biomass fly ash,pore forming agent,concrete
2459,10.1016/j.proeng.2015.01.171,unknown,geopolymer,concrete
2460,10.1016/j.resconrec.2011.09.003,steel slag,clinker feedstock,concrete
2461,10.1016/j.wasman.2016.03.031,unknown,unknown,concrete
2462,10.1016/s0008-8846(97)00194-4,Class F fly ash,clinker feedstock,concrete
2463,10.1016/j.cemconcomp.2019.103375,recycled aggregate,fine aggregate,concrete
2464,10.1016/j.conbuildmat.2009.12.024,blast furnace slag,lightweight aggregate,concrete
2465,10.1016/j.conbuildmat.2018.04.117,limestone powder,supplementary cementitious material,concrete
2466,10.1016/j.conbuildmat.2018.04.138,coal fly ash,supplementary cementitious material,concrete
2467,10.1016/j.conbuildmat.2019.117313,fine recycled concrete aggregate,supplementary cementitious material,concrete
2468,10.1016/j.jclepro.2017.10.065,coal fly ash,supplementary cementitious material,concrete
2469,10.1016/j.cemconcomp.2018.02.017,calcium carbide residue,coarse aggregate,concrete
2470,10.1016/j.cemconcomp.2019.02.009,fine recycled concrete aggregate,geopolymer,concrete
2471,10.1016/j.jenvman.2019.06.089,MSWI fly ash,supplementary cementitious material,concrete
2472,10.1016/j.matchar.2020.110223,limestone powder,coarse aggregate,concrete
2473,10.1016/j.matdes.2016.01.084,fine recycled concrete aggregate,geopolymer,concrete
2474,10.1016/j.jclepro.2018.05.277,limestone powder,supplementary cementitious material,concrete
2475,10.1016/s0008-8846(00)00337-9,silica fume,supplementary cementitious material,concrete
2476,10.1016/j.cemconcomp.2018.08.004,Class C fly ash,supplementary cementitious material,concrete
2477,10.1016/j.cemconres.2013.09.001,coal fly ash,supplementary cementitious material,concrete
2478,10.1016/s0008-8846(00)00298-2,fine recycled concrete aggregate,supplementary cementitious material,concrete
2479,10.1016/j.conbuildmat.2007.07.017,silica fume,supplementary cementitious material,concrete
2480,10.1016/j.conbuildmat.2017.06.080,coal fly ash,supplementary cementitious material,concrete
2481,10.1016/j.conbuildmat.2018.02.061,coal fly ash,reinforced fibre,geopolymer composite
2482,10.1016/j.conbuildmat.2019.117462,coal fly ash,coarse aggregate,concrete
2483,10.1016/s0167-577x(98)00226-2,coal fly ash,supplementary cementitious material,concrete
2484,10.1016/j.jhazmat.2017.12.072,MSWI fly ash,supplementary cementitious material,concrete
2485,10.1016/j.jhazmat.2019.121580,MSWI fly ash,supplementary cementitious material,concrete
2486,10.1016/j.jmrt.2020.10.045,blast furnace slag,geopolymer,concrete
2487,10.1016/j.proeng.2016.08.239,construction waste,unknown,concrete
2488,10.1016/j.jclepro.2018.01.033,biomass fly ash,geopolymer,concrete
2489,10.1016/j.jclepro.2018.10.176,limestone powder,geopolymer,concrete
2490,10.1016/s0008-8846(98)00104-5,silica fume,supplementary cementitious material,concrete
2491,10.1016/j.conbuildmat.2017.05.174,electric arc furnace slag,reinforced fibre,concrete
2492,10.1016/j.conbuildmat.2017.07.045,red mud,geopolymer,concrete
2493,10.1016/j.conbuildmat.2018.12.225,coal fly ash,fine aggregate,concrete
2494,10.1016/j.conbuildmat.2019.02.092,coal fly ash,supplementary cementitious material,concrete
2495,10.1016/j.conbuildmat.2019.117153,limestone powder,fine aggregate,concrete
2496,10.1016/j.conbuildmat.2019.117342,limestone powder,fine aggregate,concrete
2497,10.1016/s0043-1648(03)00463-0,blast furnace slag,geopolymer,concrete
2498,10.1016/j.apcatb.2013.02.025,blast furnace slag,supplementary cementitious material,concrete
2499,10.1016/j.jclepro.2020.122303,mine tailings,clinker feedstock,concrete
2500,10.1016/j.conbuildmat.2018.02.057,coal bottom ash,supplementary cementitious material,concrete
2501,10.1016/j.conbuildmat.2018.11.230,limestone powder,coarse aggregate,concrete
2502,10.1016/j.jclepro.2018.01.155,coal fly ash,supplementary cementitious material,concrete
2503,10.1016/j.jclepro.2020.120924,mineral,supplementary cementitious material,concrete
2504,10.1016/j.powtec.2012.09.016,coal fly ash,supplementary cementitious material,concrete
2505,10.1016/s0008-8846(01)00708-6,coal fly ash,superplasticizer,concrete
2506,10.1016/s0008-8846(02)01037-2,coal fly ash,supplementary cementitious material,concrete
2507,10.1016/s0008-8846(97)00025-2,silica fume,additive,concrete
2508,10.1016/j.jclepro.2017.06.035,coal fly ash,fine aggregate,concrete
2509,10.1016/j.conbuildmat.2017.10.122,coal fly ash,supplementary cementitious material,concrete
2510,10.1016/j.conbuildmat.2020.119028,unknown,unknown,concrete
2511,10.1016/s0008-8846(03)00234-5,blast furnace slag,supplementary cementitious material,concrete
2512,10.1016/0008-8846(95)00102-i,silica fume,supplementary cementitious material,concrete
2513,10.1016/j.powtec.2009.08.020,fine recycled concrete aggregate,supplementary cementitious material,concrete
2514,10.1016/j.commatsci.2007.04.009,coal fly ash,supplementary cementitious material,concrete
